activity_id,prompt_id,feedback_id,feedback_primary,feedback_secondary
308,469,3670,"<p><em>Romeo and Juliet</em> may have shocked its original audiences, but your response should focus on tragedies instead. What is one reason why so many tragedies were about kings, heroes, and legends?</p>","<p>Keep revising! Instead of talking about <em>Romeo and Juliet</em>, explain why so many tragedies were about kings, heroes, and legends. What were playwrights influenced by? Read the highlighted text for ideas.</p>"
308,469,3672,"<p>Try clearing your response and starting again. What inspired playwrights to write tragedies about kings, heroes, and legends? Check that your response only uses information from the text.</p>","<p>Try clearing your response and starting again. Explain why so many tragedies were about kings, heroes, and legends. What were playwrights influenced by? Read the highlighted text for ideas.</p>"
308,469,4964,<p>That&#x27;s true—playwrights adapted themes from earlier plays. Now be more specific. Where were these themes originally from?</p>,<p>Keep revising! Try to be even more specific. What were playwrights influenced by? Read the highlighted text for ideas.</p>
308,469,4968,<p>It&#x27;s true that many tragedies in Shakespeare&#x27;s time were about revenge. Now explain why. What were playwrights influenced by?</p>,<p>Keep revising! Explain why so many tragedies were about revenge. What kinds of tragedies were playwrights influenced by? Read the highlighted text for ideas.</p>
307,468,3948,<p>Try clearing your response and starting again. How do people think the college application process could be changed or improved? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What is one change that might make college applications more fair? Read the highlighted text for ideas.</p>
307,468,3953,<p>Some want to change the college application process—that&#x27;s true. </p><br/><p>Add a detail from the text to make your sentence more specific. What do people want to do differently?</p>,<p>Keep revising! It&#x27;s true that some people think there are ways to make college applications more fair. </p><br/><p>Add more information from the text to make your sentence clearer. What is one change that might improve college applications? Read the highlighted text for ideas.</p>
307,468,3955,<p>It&#x27;s true that some think that using different writing would be more fair. </p><br/><p>Add a detail from the text to make your sentence more specific. What type of writing could be a good substitute for personal essays?</p>,<p>Keep revising! People have suggested using different writing—that&#x27;s true. </p><br/><p>Add more information to make your sentence clearer. What kind of writing could colleges use instead of a personal essay? Read the highlighted text for ideas.</p>
307,468,3957,<p>Some have suggested extra training for essay readers—that&#x27;s true. </p><br/><p>Add a detail from the text to make your sentence more specific. What type of training might make applications fairer?</p>,<p>Keep revising! It&#x27;s true that some want essay readers to have special training. </p><br/><p>Add more information to make your sentence clearer.  What can readers learn to do that might help them consider personal essays more fairly? Read the highlighted text for ideas.</p>
307,467,3934,<p>It&#x27;s true that essays give students the chance to share more about themselves. Add another detail from the text to make your sentence more specific. How might this extra information be helpful on a student&#x27;s college application?</p>,<p>Keep revising! Essays can help colleges learn more about students—that&#x27;s true. Add more information to make your sentence clearer. How does a personal essay help colleges better understand the other parts of an application? Read the highlighted text for ideas.</p>
307,467,3938,"<p>Despite concerns about fairness, some think that essays can be improved—that&#x27;s true. Add another detail from the text to make your sentence more specific. What do people want to do differently?</p>",<p>Keep revising! It&#x27;s true that some people think there are ways to make college applications better. Add more information from the text to make your sentence clearer. What is one change that might improve college applications? Read the highlighted text for ideas.</p>
307,467,3940,<p>Try clearing your response and starting again. What is one benefit of using personal essays in college applications? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What is one way that personal essays might be helpful in college applications? Read the highlighted text for ideas.</p>
307,467,3964,<p>It&#x27;s true that some believe that essays can be helpful for students beyond the application process. Add another detail from the text to make your sentence more specific. How might essays be useful for enrolled students?</p>,<p>Keep revising! Essays might benefit students even after they&#x27;re admitted—that&#x27;s true. Add more information from the text to make your sentence clearer. How can application essays be used to help students succeed in college? Read the highlighted text for ideas.</p>
307,467,3966,<p>Many colleges still require essays because people believe they are useful—that&#x27;s true. Add another detail from the text to make your sentence more specific. What is one benefit of using personal essays in applications?</p>,<p>Keep revising! It&#x27;s true that there are people who think personal essays are valuable. Add more information from the text to make your sentence clearer. What is one way that personal essays might be helpful? Read the highlighted text for ideas.</p>
